,North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,Wales,Scotland,Total Regions
0209 The Liverpool Institute for Performing Arts Estimated Incoming Infection,0.25049999999999994,4.601,0.9,0.975,1.078,0.742,1.6019999999999999,1.1715,0.1825,0.42,0.15600000000000003,12.078499999999998
0126 The University of Liverpool Estimated Incoming Infection,7.013999999999999,167.669,26.55,20.9625,30.261,20.352,44.144,32.4825,5.8035000000000005,12.0,0.884,368.12250000000006
0228 Liverpool School of Tropical Medicine Estimated Incoming Infection,0.08349999999999999,2.14,0.225,0.195,0.154,0.21200000000000002,0.7120000000000001,0.5325,0.10949999999999999,0.18,0.15600000000000003,4.6995
0334 Grŵp Llandrillo Menai Estimated Incoming Infection,0.0,0.21400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.74,0.0,16.953999999999997
"0024 University of the Arts, London Estimated Incoming Infection",1.837,7.811,4.65,6.435,5.082,19.822,145.60399999999998,33.015,5.3655,1.56,1.1960000000000002,232.3775
0135 London Business School Estimated Incoming Infection,0.0,0.10700000000000001,0.0,0.0975,0.154,0.318,13.706,0.639,0.0,0.0,0.052000000000000005,15.0735
0151 University of London (Institutes and activities) Estimated Incoming Infection,0.0,0.10700000000000001,0.0,0.0,0.077,0.42400000000000004,2.8480000000000003,0.5325,0.0365,0.06,0.052000000000000005,4.137
0202 London Metropolitan University Estimated Incoming Infection,0.5844999999999999,2.354,1.275,2.0475,1.694,12.826,223.74599999999998,12.354,0.9125,0.54,0.31200000000000006,258.6455
0076 London South Bank University Estimated Incoming Infection,0.6679999999999999,2.4610000000000003,1.35,2.925,2.772,33.072,394.092,39.617999999999995,1.9344999999999999,0.78,0.15600000000000003,479.82849999999996
0137 London School of Economics and Political Science Estimated Incoming Infection,0.835,4.173,1.725,2.2425,2.6180000000000003,7.42,67.10600000000001,12.2475,1.5695,0.78,0.52,101.23650000000002
0138 London School of Hygiene and Tropical Medicine Estimated Incoming Infection,0.0,0.321,0.15,0.2925,0.231,1.06,12.104000000000001,1.4909999999999999,0.146,0.06,0.10400000000000001,15.959500000000002
0152 Loughborough University Estimated Incoming Infection,2.9225,16.585,9.375,36.7575,17.864,38.372,71.91199999999999,50.268,5.8035000000000005,4.2,0.988,255.04749999999999
0066 The Manchester Metropolitan University Estimated Incoming Infection,11.523,376.533,44.175,28.7625,28.49,14.946000000000002,24.564,19.383,4.891,8.82,1.2480000000000002,563.3355000000001
0204 The University of Manchester Estimated Incoming Infection,10.02,192.27900000000002,33.0,23.8875,25.872000000000003,25.546,100.39200000000001,47.925,9.6725,9.66,2.6519999999999997,480.90600000000006
0067 Middlesex University Estimated Incoming Infection,0.9185,3.9590000000000005,2.7,4.5825,3.85,31.694000000000003,386.616,23.3235,1.7885,0.9,0.6240000000000001,460.95599999999996
