,North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,Wales,Scotland,Total Regions
0032 Rose Bruford College of Theatre and Performance Estimated Incoming Infection,0.0275,0.29700000000000004,0.1155,0.0495,0.01925,0.132,0.6875,0.253,0.055,0.011000000000000001,0.0055000000000000005,1.65275
0033 Royal Academy of Music Estimated Incoming Infection,0.01375,0.264,0.066,0.05775,0.00825,0.099,0.6325000000000001,0.187,0.055,0.0165,0.01925,1.419
0195 Royal Agricultural University Estimated Incoming Infection,0.04125,0.231,0.14850000000000002,0.14025,0.0495,0.28600000000000003,0.33,0.418,0.3245,0.0165,0.011000000000000001,1.9965
0003 Royal College of Art Estimated Incoming Infection,0.01375,0.132,0.0495,0.02475,0.01375,0.11,2.2550000000000003,0.187,0.044000000000000004,0.00825,0.011000000000000001,2.8490000000000006
0034 Royal College of Music Estimated Incoming Infection,0.01375,0.231,0.0495,0.033,0.011000000000000001,0.099,0.715,0.14300000000000002,0.0385,0.011000000000000001,0.011000000000000001,1.3557499999999998
0101 Royal Conservatoire of Scotland Estimated Incoming Infection,0.0275,0.198,0.0825,0.02475,0.0055000000000000005,0.044000000000000004,0.165,0.066,0.0165,0.00825,0.35200000000000004,0.99
0010 The Royal Central School of Speech and Drama Estimated Incoming Infection,0.0275,0.231,0.099,0.05775,0.01925,0.198,1.2650000000000001,0.319,0.07150000000000001,0.00825,0.01375,2.31
0141 Royal Holloway and Bedford New College Estimated Incoming Infection,0.11,0.924,0.396,0.264,0.1265,1.815,16.472500000000004,5.676,0.6545000000000001,0.066,0.011000000000000001,26.515500000000003
0035 Royal Northern College of Music Estimated Incoming Infection,0.04125,1.089,0.18150000000000002,0.07425000000000001,0.022000000000000002,0.08800000000000001,0.275,0.14300000000000002,0.033,0.02475,0.022000000000000002,1.99375
0143 The Royal Veterinary College Estimated Incoming Infection,0.0825,0.66,0.3135,0.18975,0.044000000000000004,0.715,1.76,0.902,0.20350000000000001,0.033,0.01925,4.9225
0173 The University of St Andrews Estimated Incoming Infection,0.34375,2.112,0.693,0.28875,0.077,0.66,2.64,1.21,0.1925,0.04125,1.54275,9.801
"0145 St George's, University of London Estimated Incoming Infection",0.06875,0.561,0.165,0.1155,0.05775,0.594,14.025,2.013,0.14300000000000002,0.02475,0.00825,17.776
0194 St Mary's University College Estimated Incoming Infection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0039 St Mary's University, Twickenham Estimated Incoming Infection",0.11,0.429,0.18150000000000002,0.099,0.035750000000000004,0.8909999999999999,14.025,2.717,0.1925,0.022000000000000002,0.011000000000000001,18.713749999999997
0158 The University of Salford Estimated Incoming Infection,0.83875,92.4,3.9765,0.9570000000000001,0.3575,0.517,1.375,0.715,0.20350000000000001,0.18425,0.035750000000000004,101.56025000000001
0146 SOAS University of London Estimated Incoming Infection,0.06875,0.429,0.165,0.09075000000000001,0.04125,0.451,9.57,0.759,0.1375,0.01925,0.0165,11.748000000000001
0175 SRUC Estimated Incoming Infection,0.01375,0.033,0.0,0.0,0.0,0.011000000000000001,0.0275,0.0,0.0055000000000000005,0.0,0.7535,0.84425
0075 Sheffield Hallam University Estimated Incoming Infection,1.54,18.249000000000002,42.999,9.916500000000001,0.7535,2.376,2.6125,1.452,0.40149999999999997,0.0935,0.04125,80.43475000000002
0159 The University of Sheffield Estimated Incoming Infection,1.6225,17.688000000000002,16.5,4.36425,0.80025,3.8169999999999997,8.002500000000001,3.9819999999999998,0.9295,0.1595,0.05225,57.917750000000005
0037 Solent University Estimated Incoming Infection,0.0825,0.66,0.264,0.30525,0.12375,1.386,4.317500000000001,9.515,1.5895,0.07150000000000001,0.022000000000000002,18.337
0160 The University of Southampton Estimated Incoming Infection,0.20625,1.683,0.5775,0.5775,0.33,3.025,15.510000000000002,15.422,2.6014999999999997,0.22274999999999998,0.0385,40.193999999999996
0077 Staffordshire University Estimated Incoming Infection,0.1925,10.164000000000001,0.9405000000000001,1.122,3.839,0.77,1.6225,0.9790000000000001,0.28600000000000003,0.1375,0.011000000000000001,20.064
0174 The University of Stirling Estimated Incoming Infection,0.4125,1.0230000000000001,0.29700000000000004,0.10725,0.01925,0.17600000000000002,0.6050000000000001,0.28600000000000003,0.077,0.0165,4.34225,7.361750000000001
0014 University of St Mark and St John Estimated Incoming Infection,0.01375,0.264,0.1155,0.066,0.03025,0.14300000000000002,0.7425,0.429,2.233,0.0385,0.0027500000000000003,4.07825
0193 Stranmillis University College Estimated Incoming Infection,0.0,0.0,0.0,0.0,0.0,0.0,0.0275,0.0,0.0,0.0,0.0,0.0275
0169 The University of Strathclyde Estimated Incoming Infection,0.165,0.9570000000000001,0.2475,0.07425000000000001,0.03025,0.209,0.6050000000000001,0.264,0.066,0.01925,9.02,11.657250000000001
0210 University of Suffolk Estimated Incoming Infection,0.0275,0.165,0.0825,0.099,0.01375,9.669,9.927500000000002,0.374,0.0385,0.0027500000000000003,0.0,20.399500000000003
0078 The University of Sunderland Estimated Incoming Infection,22.275,0.9570000000000001,0.9570000000000001,0.132,0.0275,0.605,13.475,0.385,0.0385,0.00825,0.02475,38.885
0161 The University of Surrey Estimated Incoming Infection,0.17875,1.32,0.429,0.37125,0.14025,2.002,16.500000000000004,11.352,0.8085,0.09075,0.0275,33.220000000000006
0162 The University of Sussex Estimated Incoming Infection,0.165,1.0230000000000001,0.4125,0.3465,0.14025,2.739,18.810000000000002,12.87,1.0395,0.077,0.022000000000000002,37.64475
0180 Swansea University Estimated Incoming Infection,0.0825,2.475,0.5115000000000001,0.5445,0.50325,1.21,5.3625,4.279,2.2825,5.06,0.0165,22.327250000000003
0079 Teesside University Estimated Incoming Infection,33.838750000000005,2.5410000000000004,4.95,0.3135,0.08800000000000001,0.396,1.1,0.40700000000000003,0.0935,0.04675,0.0385,43.81300000000001
0041 Trinity Laban Conservatoire of Music and Dance Estimated Incoming Infection,0.04125,0.29700000000000004,0.132,0.0825,0.022000000000000002,0.209,1.2375,0.40700000000000003,0.1045,0.011000000000000001,0.01925,2.5629999999999997
0176 University of Wales Trinity Saint David Estimated Incoming Infection,0.04125,0.36300000000000004,0.132,0.0825,0.5555,0.35200000000000004,6.16,0.506,0.198,3.762,0.0055000000000000005,12.157750000000002
