,Unnamed: 0,Total Regions,Total Regions from lower,Total Regions from upper,North East,North East from lower,North East from upper,North West,North West from lower,North West from upper,Yorkshire and The Humber,Yorkshire and The Humber from lower,Yorkshire and The Humber from upper,East Midlands,East Midlands from lower,East Midlands from upper,West Midlands,West Midlands from lower,West Midlands from upper,East of England,East of England from lower,East of England from upper,London,London from lower,London from upper,South East,South East from lower,South East from upper,South West,South West from lower,South West from upper,Wales,Wales from lower,Wales from upper,Scotland,Scotland from lower,Scotland from upper
82,0023 Liverpool Hope University Estimated Incoming Infection,68.38325581245,53.63720929375,86.66455814150001,1.2189767443,0.8439069765,1.7659534886,58.176,46.676093014799996,71.70530232840001,2.170046511,1.5672558131999998,3.0541395348,1.1296744181499998,0.8729302320500001,1.48911627915,2.5026976743500002,1.7782325590999999,3.55646511525,0.41525581380000004,0.30809302320000004,0.5760000000000001,0.8751627904000001,0.6429767439999999,1.214511628,0.40186046475000003,0.30139534875,0.5525581395,0.25116279075000003,0.15069767445,0.4018604652,1.21116279095,0.484465117,2.2839069765999995,0.031255814,0.0111627907,0.064744186
83,0065 Liverpool John Moores University Estimated Incoming Infection,317.05116278454994,246.60279066175,405.1367441941999,4.3534883725,3.0139534875000003,6.306976745000001,265.632,213.1233487986,327.4068837338,10.910511624749999,7.879813949700002,15.355534883299999,5.157209300249999,3.98511627675,6.79813953525,11.07125581365,7.8664186089,15.732837204750002,2.18009302245,1.6174883718000004,3.024,3.0630697663999995,2.250418604,4.250790698,2.11646511435,1.5873488367500002,2.9101395347000003,1.2837209305,0.7702325583000001,2.0539534888,11.173953490699999,4.469581402,21.0708837196,0.109395349,0.03906976745,0.22660465100000002
84,0209 The Liverpool Institute for Performing Arts Estimated Incoming Infection,7.68669767365,5.7890232549,10.236279069750001,0.26120930235,0.18083720925,0.3784186047,4.128,3.3119999994,5.0880000002,0.7233488370000001,0.5224186044,1.0180465116,0.4911627905,0.3795348835,0.6474418605,0.5938604650999999,0.4219534886,0.8439069765,0.24223255805,0.17972093020000002,0.336,0.4922790696,0.3616744185,0.6831627907500001,0.29469767415,0.22102325575,0.4052093023,0.13953488375,0.08372093024999999,0.223255814,0.27348837215000005,0.109395349,0.5157209302,0.046883721,0.016744186050000002,0.097116279
85,0126 The University of Liverpool Estimated Incoming Infection,247.212279048,188.0818604357,325.3149767468,7.313860465799999,5.063441859,10.595720931599999,150.43200000000002,120.6954418386,185.4161860538,21.3387906915,15.4113488298,30.0323720922,10.559999995750001,8.15999999525,13.92000000075,16.670511627449994,11.8448372157,23.68967441175,6.644093020800001,4.9294883712000015,9.216000000000001,13.5650232512,9.966139532,18.824930234,8.17116278325,6.128372091249998,11.235348836499998,4.4372093032499995,2.66232558195,7.0995348852,7.813953490000001,3.1255814,14.734883719999996,0.265674419,0.09488372095,0.5503255810000001
86,0228 Liverpool School of Tropical Medicine Estimated Incoming Infection,3.04074418585,2.293953488,4.033116279100001,0.08706976744999999,0.06027906975,0.1261395349,1.92,1.540465116,2.366511628,0.18083720925,0.1306046511,0.2545116279,0.0982325581,0.0759069767,0.1294883721,0.0848372093,0.0602790698,0.1205581395,0.06920930230000001,0.05134883720000001,0.096,0.21879069760000003,0.16074418599999998,0.303627907,0.13395348825,0.10046511625,0.1841860465,0.08372093024999999,0.050232558150000016,0.1339534884,0.11720930234999999,0.046883721,0.2210232558,0.046883721,0.016744186050000002,0.097116279
87,0334 Grŵp Llandrillo Menai Estimated Incoming Infection,11.09246511855,4.514232564599999,20.791813952200002,0.0,0.0,0.0,0.192,0.1540465116,0.2366511628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.90046511855,4.3601860530000005,20.5551627894,0.0,0.0,0.0
88,"0024 University of the Arts, London Estimated Incoming Infection",83.69860462529999,61.04037207889999,116.6355348881,1.9155348839,1.3261395345,2.7750697678,7.007999999999999,5.6226976734,8.637767442200001,3.7373023245,2.6991627894000003,5.259906976599999,3.2416744173,2.5049302311000003,4.2731162793,2.7996279069,1.9892093034,3.9784186035,6.471069765049998,4.801116278200001,8.976,44.74269765919999,32.872186037,62.091906981499996,8.3051162715,6.2288372075,11.419534882999999,4.102325582250001,2.4613953493500005,6.5637209316,1.0158139537000002,0.406325582,1.9155348836000001,0.35944186100000003,0.12837209305,0.7445581390000001
89,0135 London Business School Estimated Incoming Infection,4.7218604635000005,3.4727441851000003,6.5458604655,0.0,0.0,0.0,0.096,0.0770232558,0.1183255814,0.0,0.0,0.0,0.04911627905,0.03795348835,0.06474418605,0.0848372093,0.0602790698,0.1205581395,0.10381395345000001,0.07702325580000001,0.14400000000000002,4.2117209288,3.0943255805,5.8448372097500005,0.1607441859,0.1205581395,0.2210232558,0.0,0.0,0.0,0.0,0.0,0.0,0.015627907,0.005581395350000001,0.032372093
90,0151 University of London (Institutes and activities) Estimated Incoming Infection,1.3685581391,0.9912558137500004,1.92000000005,0.0,0.0,0.0,0.096,0.0770232558,0.1183255814,0.0,0.0,0.0,0.0,0.0,0.0,0.04241860465,0.0301395349,0.06027906975,0.13841860460000002,0.10269767440000002,0.192,0.8751627904000001,0.6429767439999999,1.214511628,0.13395348825,0.10046511625,0.1841860465,0.02790697675,0.016744186050000002,0.044651162800000005,0.039069767450000015,0.015627907,0.0736744186,0.015627907,0.005581395350000001,0.032372093
91,0202 London Metropolitan University Estimated Incoming Infection,82.9038139254,60.86065114635,115.0839069837,0.6094883721500001,0.42195348825,0.8829767443000001,2.112,1.6945116275999998,2.6031627908000003,1.02474418575,0.7400930229000001,1.4422325580999995,1.03144186005,0.79702325535,1.35962790705,0.9332093023,0.6630697678,1.3261395345,4.1871627891499985,3.1066046506000005,5.808,68.7549767208,50.513860450500005,95.41506977475001,3.1077209274,2.330790697,4.2731162788,0.69767441875,0.4186046512500001,1.11627907,0.3516279070500001,0.140651163,0.6630697674,0.093767442,0.033488372100000004,0.194232558
