,North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,Wales,Scotland,Total Regions
0195 Royal Agricultural University Estimated Incoming Inf,0.006,0.0175,0.0315,0.034,0.036000000000000004,0.078,0.03,0.07600000000000001,0.1475,0.015,0.008,0.47950000000000004
0003 Royal College of Art Estimated Incoming Inf,0.002,0.01,0.0105,0.006,0.01,0.03,0.205,0.034,0.02,0.0075,0.008,0.343
0034 Royal College of Music Estimated Incoming Inf,0.002,0.0175,0.0105,0.008,0.008,0.026999999999999996,0.065,0.026000000000000002,0.0175,0.01,0.008,0.1995
0101 Royal Conservatoire of Scotland Estimated Incoming Inf,0.004,0.015,0.0175,0.006,0.004,0.012,0.015,0.012,0.0075,0.0075,0.256,0.35650000000000004
0010 The Royal Central School of Speech and Drama Estimated Incoming Inf,0.004,0.0175,0.021,0.014000000000000002,0.014000000000000002,0.05399999999999999,0.115,0.057999999999999996,0.0325,0.0075,0.01,0.3475
0141 Royal Holloway and Bedford New College Estimated Incoming Inf,0.016,0.07,0.084,0.064,0.09200000000000001,0.495,1.4975,1.032,0.2975,0.06,0.008,3.716
0035 Royal Northern College of Music Estimated Incoming Inf,0.006,0.0825,0.038500000000000006,0.018000000000000002,0.016,0.024,0.025,0.026000000000000002,0.015,0.0225,0.016,0.28950000000000004
0143 The Royal Veterinary College Estimated Incoming Inf,0.012,0.05,0.0665,0.046000000000000006,0.032,0.195,0.16,0.16399999999999998,0.0925,0.03,0.014000000000000002,0.862
0173 The University of St Andrews Estimated Incoming Inf,0.05,0.16,0.14700000000000002,0.07,0.05600000000000001,0.18,0.24,0.22,0.0875,0.0375,1.122,2.37
"0145 St George's, University of London Estimated Incoming Inf",0.01,0.0425,0.035,0.028000000000000004,0.042,0.162,1.275,0.366,0.065,0.0225,0.006,2.054
0194 St Mary's University College Estimated Incoming Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0039 St Mary's University, Twickenham Estimated Incoming Inf",0.016,0.0325,0.038500000000000006,0.024,0.026000000000000002,0.243,1.275,0.494,0.0875,0.02,0.008,2.2645
0158 The University of Salford Estimated Incoming Inf,0.12200000000000001,7.0,0.8435000000000001,0.23199999999999998,0.26,0.141,0.125,0.13,0.0925,0.1675,0.026000000000000002,9.1395
0146 SOAS University of London Estimated Incoming Inf,0.01,0.0325,0.035,0.022000000000000002,0.03,0.12299999999999998,0.87,0.138,0.0625,0.0175,0.012,1.3525
0175 SRUC Estimated Incoming Inf,0.002,0.0025,0.0,0.0,0.0,0.003,0.0025,0.0,0.0025,0.0,0.548,0.5605
0075 Sheffield Hallam University Estimated Incoming Inf,0.22400000000000003,1.3825,9.121000000000002,2.404,0.548,0.648,0.2375,0.264,0.1825,0.085,0.03,15.126500000000002
0159 The University of Sheffield Estimated Incoming Inf,0.23600000000000002,1.34,3.5000000000000004,1.058,0.5820000000000001,1.041,0.7275,0.7240000000000001,0.4225,0.145,0.038000000000000006,9.814
0037 Solent University Estimated Incoming Inf,0.012,0.05,0.05600000000000001,0.07400000000000001,0.09,0.37799999999999995,0.3925,1.73,0.7225,0.065,0.016,3.5860000000000003
0160 The University of Southampton Estimated Incoming Inf,0.03,0.1275,0.12250000000000001,0.14,0.24,0.825,1.41,2.8040000000000003,1.1825,0.2025,0.028000000000000004,7.111999999999999
0077 Staffordshire University Estimated Incoming Inf,0.028000000000000004,0.77,0.19950000000000004,0.272,2.792,0.21,0.1475,0.17800000000000002,0.13,0.125,0.008,4.859999999999999
0174 The University of Stirling Estimated Incoming Inf,0.06,0.0775,0.063,0.026000000000000002,0.014000000000000002,0.048,0.055,0.052000000000000005,0.035,0.015,3.158,3.6035
0014 University of St Mark and St John Estimated Incoming Inf,0.002,0.02,0.0245,0.016,0.022000000000000002,0.039,0.0675,0.078,1.015,0.035,0.002,1.3209999999999997
0193 Stranmillis University College Estimated Incoming Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0,0.0,0.0,0.0,0.0025
0169 The University of Strathclyde Estimated Incoming Inf,0.024,0.0725,0.05250000000000001,0.018000000000000002,0.022000000000000002,0.057,0.055,0.048,0.03,0.0175,6.56,6.956499999999999
0210 University of Suffolk Estimated Incoming Inf,0.004,0.0125,0.0175,0.024,0.01,2.637,0.9025,0.068,0.0175,0.0025,0.0,3.6954999999999996
0078 The University of Sunderland Estimated Incoming Inf,3.24,0.0725,0.203,0.032,0.02,0.165,1.225,0.07,0.0175,0.0075,0.018000000000000002,5.0705
0161 The University of Surrey Estimated Incoming Inf,0.026000000000000002,0.1,0.09100000000000001,0.09,0.10200000000000001,0.546,1.5,2.064,0.3675,0.0825,0.02,4.988999999999999
0162 The University of Sussex Estimated Incoming Inf,0.024,0.0775,0.0875,0.084,0.10200000000000001,0.747,1.71,2.34,0.4725,0.07,0.016,5.7305
0180 Swansea University Estimated Incoming Inf,0.012,0.1875,0.10850000000000001,0.132,0.366,0.33,0.4875,0.778,1.0375,4.6,0.012,8.051
0079 Teesside University Estimated Incoming Inf,4.922,0.1925,1.05,0.07600000000000001,0.064,0.10799999999999998,0.1,0.07400000000000001,0.0425,0.0425,0.028000000000000004,6.6995000000000005
0041 Trinity Laban Conservatoire of Music and Dance Estimated Incoming Inf,0.006,0.0225,0.028000000000000004,0.02,0.016,0.057,0.1125,0.07400000000000001,0.0475,0.01,0.014000000000000002,0.40750000000000003
0176 University of Wales Trinity Saint David Estimated Incoming Inf,0.006,0.0275,0.028000000000000004,0.02,0.40399999999999997,0.096,0.56,0.09200000000000001,0.09,3.42,0.004,4.7475
0196 University of the Highlands and Islands Estimated Incoming Inf,0.002,0.0175,0.014000000000000002,0.004,0.006,0.012,0.015,0.012,0.02,0.0075,3.582,3.6919999999999997
0185 Ulster University Estimated Incoming Inf,0.01,0.0325,0.021,0.01,0.018000000000000002,0.021,0.1425,0.018000000000000002,0.015,0.005,0.014000000000000002,0.30700000000000005
0149 University College London Estimated Incoming Inf,0.068,0.3325,0.29750000000000004,0.20600000000000002,0.254,1.242,5.6825,1.264,0.5025,0.155,0.078,10.081999999999999
0090 University of South Wales Estimated Incoming Inf,0.02,0.0925,0.09450000000000001,0.07,0.182,0.129,0.1175,0.234,0.6875,7.5225,0.022000000000000002,9.1715
0186 The University of Wales (central functions) Estimated Incoming Inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0163 The University of Warwick Estimated Incoming Inf,0.062,0.3625,0.36050000000000004,0.462,1.374,0.951,1.7325,1.034,0.4925,0.1825,0.05,7.0634999999999994
"0081 University of the West of England, Bristol Estimated Incoming Inf",0.034,0.1675,0.15750000000000003,0.168,0.53,0.39299999999999996,0.525,1.3359999999999999,7.3375,1.14,0.026000000000000002,11.8145
0105 The University of the West of Scotland Estimated Incoming Inf,0.01,0.015,0.014000000000000002,0.008,0.008,0.021,0.155,0.016,0.0125,0.005,5.742000000000001,6.006500000000001
0080 The University of West London Estimated Incoming Inf,0.02,0.0575,0.0665,0.06,0.068,0.294,2.68,0.8340000000000001,0.1325,0.0425,0.014000000000000002,4.269000000000001
0083 The University of Westminster Estimated Incoming Inf,0.024,0.0975,0.084,0.07,0.086,0.606,4.3475,0.532,0.125,0.0325,0.01,6.0145
0021 The University of Winchester Estimated Incoming Inf,0.01,0.0275,0.038500000000000006,0.052000000000000005,0.062,0.27,0.2075,1.756,0.6875,0.035,0.004,3.1500000000000004
0085 The University of Wolverhampton Estimated Incoming Inf,0.05,0.14,0.1295,0.258,5.906000000000001,0.147,0.2925,0.136,0.165,0.0625,0.016,7.3025
0046 University of Worcester Estimated Incoming Inf,0.012,0.0675,0.0665,0.10200000000000001,2.488,0.15,0.1275,0.17600000000000002,0.6275,0.1775,0.008,4.0024999999999995
0189 Writtle University College Estimated Incoming Inf,0.0,0.005,0.0105,0.006,0.008,0.243,0.0325,0.042,0.0125,0.0025,0.002,0.36400000000000005
0013 York St John University Estimated Incoming Inf,0.434,0.3075,2.3065,0.19400000000000003,0.064,0.141,0.03,0.04,0.03,0.025,0.012,3.5839999999999996
0164 The University of York Estimated Incoming Inf,0.37,0.865,2.4290000000000003,0.484,0.342,1.002,0.675,0.71,0.3075,0.1225,0.052000000000000005,7.358999999999999
Total Estimated Incoming Inf,24.035999999999998,86.8725,82.866,41.848,58.654,82.77600000000001,148.1975,87.87200000000001,59.73,44.285,58.374,775.5110000000001
