,North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,Wales,Total Regions
0116 University of Durham Estimated Incoming Antibody Pos,112.66716667330002,99.19108333745,52.30458332955,32.640166668899994,45.010249997849996,80.25083333775001,294.749,103.6874999925,24.49,,844.9905833373
0117 The University of East Anglia Estimated Incoming Antibody Pos,6.510916667050001,18.4728333341,13.3641666657,32.39658333554999,20.58608333235,464.2435000255501,311.75375,83.8716666606,12.324000000000002,,963.5235000209001
0058 The University of East London Estimated Incoming Antibody Pos,1.9815833334500002,11.645916667149999,4.1474999997,6.820333333799999,10.816416666149998,66.32050000365001,1366.858,32.7191666643,5.056,,1506.3654166682
0016 Edge Hill University Estimated Incoming Antibody Pos,6.510916667050001,847.7424167018501,19.58541666525,9.986916667349998,28.960083331949996,6.965166667050002,12.956,6.22124999955,2.8440000000000003,,941.7721667000501
0107 Edinburgh Napier University Estimated Incoming Antibody Pos,7.64325000045,6.425333333599999,2.7649999997999997,1.7050833334499997,2.44241666655,2.4226666668000005,8.0975,2.3041666665,1.106,,34.91141666715
0167 The University of Edinburgh Estimated Incoming Antibody Pos,26.609833334900003,77.1040000032,36.405833330700005,20.948166668099997,24.424166665499996,47.847666669300004,319.85125,73.96374999465,26.07,,653.22466666635
0118 The University of Essex Estimated Incoming Antibody Pos,2.8308333335,12.850666667199999,6.4516666662,12.179166667499999,18.143666665799998,255.89416668075003,590.30775,59.21708332905,9.638,,967.51300001
0119 The University of Exeter Estimated Incoming Antibody Pos,3.9631666669000003,30.11875000125,11.9816666658,23.627583334949996,70.83008332995,93.27266667180001,378.963,206.68374998505,181.06799999999998,,1000.5086666557
0017 Falmouth University Estimated Incoming Antibody Pos,2.2646666668,15.2601666673,5.529999999599999,10.7176666674,27.564416665349995,27.557833334850002,98.7895,49.07874999645,63.2,,299.96299999775
0229 The National Film and Television School Estimated Incoming Antibody Pos,0.0,0.40158333334999996,0.23041666665000002,0.4871666667,0.6978333332999999,0.9085000000500001,13.76575,1.61291666655,0.316,,18.4201666666
0106 Glasgow Caledonian University Estimated Incoming Antibody Pos,1.1323333334,4.8190000002,1.61291666655,0.9743333334,1.7445833332499998,2.7255000001500003,18.62425,3.2258333331,1.106,,35.96475000005
0097 Glasgow School of Art Estimated Incoming Antibody Pos,1.6985000001000001,5.22058333355,2.3041666665,1.2179166667499999,1.3956666665999997,2.7255000001500003,20.24375,3.2258333331,1.4220000000000002,,39.45391666674999
0168 The University of Glasgow Estimated Incoming Antibody Pos,19.8158333345,50.19791666875,15.2074999989,6.820333333799999,11.165333332799998,17.26150000095,86.64325000000001,20.96791666515,7.11,,235.18958333485
0054 University of Gloucestershire Estimated Incoming Antibody Pos,1.6985000001000001,10.039583333749999,4.37791666635,12.179166667499999,67.68983333009999,21.50116666785,38.868,37.09708333065,128.928,,322.3792499963
0087 Glyndŵr University Estimated Incoming Antibody Pos,0.5661666667,44.575750001850004,1.15208333325,0.9743333334,27.913333331999997,1.5141666667500002,10.52675,0.9216666666000001,0.632,,88.77625000055001
0131 Goldsmiths College Estimated Incoming Antibody Pos,3.1139166668500002,16.46491666735,5.9908333329,7.7946666672,13.607749999349998,32.7060000018,785.4575,41.014166663699996,12.324000000000002,,918.47374999915
0336 Gower College Swansea Estimated Incoming Antibody Pos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
0059 The University of Greenwich Estimated Incoming Antibody Pos,2.54775000015,9.23641666705,5.760416666249999,8.038250000549999,9.420749999549999,72.68000000400001,1357.141,136.63708332345,7.5840000000000005,,1609.0456666610003
0208 Guildhall School of Music and Drama Estimated Incoming Antibody Pos,0.28308333335,2.4095000001,2.07374999985,1.2179166667499999,1.7445833332499998,5.4510000003000005,40.4875,6.22124999955,1.7380000000000002,,61.626583333149995
0018 Harper Adams University Estimated Incoming Antibody Pos,6.510916667050001,29.717166667900003,18.202916665350003,28.255666668599996,43.9634999979,35.73433333530001,18.62425,25.8066666648,16.274,,223.08941666690004
0352 Hartpury University Estimated Incoming Antibody Pos,0.8492500000500001,3.2126666667999997,1.61291666655,3.6537500002499996,16.747999999199997,4.845333333600001,9.717,11.9816666658,18.96,,71.58058333225
