,North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,Wales,Scotland,Total Regions
0034 Royal College of Music Estimated Incoming Infection,0.1035,0.8435000000000001,0.267,0.46,0.366,1.0935000000000001,5.031000000000001,1.5534999999999999,0.32899999999999996,0.32400000000000007,0.254,10.625000000000002
0101 Royal Conservatoire of Scotland Estimated Incoming Infection,0.207,0.7230000000000001,0.445,0.345,0.183,0.486,1.161,0.7170000000000001,0.141,0.243,8.128,12.779000000000002
0010 The Royal Central School of Speech and Drama Estimated Incoming Infection,0.207,0.8435000000000001,0.534,0.805,0.6405,2.1870000000000003,8.901,3.4655,0.611,0.243,0.3175,18.755
0141 Royal Holloway and Bedford New College Estimated Incoming Infection,0.828,3.3740000000000006,2.136,3.68,4.2090000000000005,20.047500000000003,115.9065,61.662000000000006,5.593,1.944,0.254,219.634
0035 Royal Northern College of Music Estimated Incoming Infection,0.3105,3.9765,0.9790000000000001,1.035,0.732,0.972,1.935,1.5534999999999999,0.282,0.7290000000000001,0.508,13.0125
0143 The Royal Veterinary College Estimated Incoming Infection,0.621,2.41,1.6909999999999998,2.645,1.464,7.8975,12.384,9.799000000000001,1.7389999999999999,0.972,0.4445,42.06699999999999
0173 The University of St Andrews Estimated Incoming Infection,2.5875,7.712000000000001,3.738,4.0249999999999995,2.562,7.29,18.576,13.145,1.645,1.215,35.6235,98.119
"0145 St George's, University of London Estimated Incoming Infection",0.5175,2.0485,0.89,1.61,1.9215,6.561,98.685,21.868499999999997,1.222,0.7290000000000001,0.1905,136.2435
0194 St Mary's University College Estimated Incoming Infection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0039 St Mary's University, Twickenham Estimated Incoming Infection",0.828,1.5665,0.9790000000000001,1.38,1.1895,9.841500000000002,98.685,29.5165,1.645,0.6480000000000001,0.254,146.53300000000002
0158 The University of Salford Estimated Incoming Infection,6.3134999999999994,337.4,21.449,13.34,11.895,5.710500000000001,9.675,7.7675,1.7389999999999999,5.4270000000000005,0.8255,421.542
0146 SOAS University of London Estimated Incoming Infection,0.5175,1.5665,0.89,1.265,1.3725,4.9815000000000005,67.33800000000001,8.2455,1.175,0.5670000000000001,0.381,88.29950000000001
0175 SRUC Estimated Incoming Infection,0.1035,0.12050000000000001,0.0,0.0,0.0,0.1215,0.1935,0.0,0.04699999999999999,0.0,17.399,17.985
0075 Sheffield Hallam University Estimated Incoming Infection,11.591999999999999,66.63650000000001,231.93400000000003,138.23,25.070999999999998,26.244,18.3825,15.774000000000001,3.4309999999999996,2.7540000000000004,0.9525,541.0015000000001
0159 The University of Sheffield Estimated Incoming Infection,12.213,64.58800000000001,89.0,60.834999999999994,26.6265,42.1605,56.3085,43.25900000000001,7.943,4.698,1.2065000000000001,408.83799999999997
0037 Solent University Estimated Incoming Infection,0.621,2.41,1.4240000000000002,4.254999999999999,4.1175,15.309000000000001,30.379500000000004,103.3675,13.583,2.1060000000000003,0.508,178.0805
0160 The University of Southampton Estimated Incoming Infection,1.5525,6.145500000000001,3.115,8.049999999999999,10.98,33.4125,109.134,167.53900000000002,22.230999999999998,6.561,0.889,369.60949999999997
0077 Staffordshire University Estimated Incoming Infection,1.4489999999999998,37.114000000000004,5.073,15.639999999999997,127.734,8.505,11.416500000000001,10.6355,2.444,4.05,0.254,224.315
0174 The University of Stirling Estimated Incoming Infection,3.105,3.7355,1.6019999999999999,1.495,0.6405,1.944,4.257,3.1069999999999998,0.6579999999999999,0.486,100.2665,121.2965
0014 University of St Mark and St John Estimated Incoming Infection,0.1035,0.9640000000000001,0.623,0.92,1.0065,1.5795000000000001,5.224500000000001,4.6605,19.081999999999997,1.1340000000000001,0.0635,35.361
0193 Stranmillis University College Estimated Incoming Infection,0.0,0.0,0.0,0.0,0.0,0.0,0.1935,0.0,0.0,0.0,0.0,0.1935
0169 The University of Strathclyde Estimated Incoming Infection,1.242,3.4945000000000004,1.335,1.035,1.0065,2.3085000000000004,4.257,2.8680000000000003,0.564,0.5670000000000001,208.28,226.9575
0210 University of Suffolk Estimated Incoming Infection,0.207,0.6025,0.445,1.38,0.4575,106.7985,69.8535,4.063,0.32899999999999996,0.08100000000000002,0.0,184.21699999999998
0078 The University of Sunderland Estimated Incoming Infection,167.67,3.4945000000000004,5.162000000000001,1.84,0.915,6.6825,94.815,4.1825,0.32899999999999996,0.243,0.5715,285.905
0161 The University of Surrey Estimated Incoming Infection,1.3455,4.82,2.314,5.175,4.6665,22.113000000000003,116.1,123.32400000000001,6.909,2.673,0.635,290.07499999999993
0162 The University of Sussex Estimated Incoming Infection,1.242,3.7355,2.225,4.829999999999999,4.6665,30.253500000000003,132.35399999999998,139.815,8.883,2.2680000000000002,0.508,330.78049999999996
0180 Swansea University Estimated Incoming Infection,0.621,9.0375,2.759,7.589999999999999,16.744500000000002,13.365,37.7325,46.4855,19.505,149.04000000000002,0.381,303.261
0079 Teesside University Estimated Incoming Infection,254.71349999999998,9.278500000000001,26.7,4.369999999999999,2.928,4.3740000000000006,7.74,4.4215,0.7989999999999999,1.3770000000000002,0.889,317.59049999999996
0041 Trinity Laban Conservatoire of Music and Dance Estimated Incoming Infection,0.3105,1.0845,0.7120000000000001,1.15,0.732,2.3085000000000004,8.7075,4.4215,0.893,0.32400000000000007,0.4445,21.088
0176 University of Wales Trinity Saint David Estimated Incoming Infection,0.3105,1.3255000000000001,0.7120000000000001,1.15,18.483,3.888,43.34400000000001,5.497000000000001,1.692,110.808,0.127,187.337
