,North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,Wales,Scotland,Total Regions
0064 Leeds Beckett University Estimated Incoming Infection,15.0855,38.266000000000005,79.15400000000001,9.251,3.753,3.827,3.57,2.2605,1.58,1.551,0.3045,158.6025
0351 Leeds College of Music Estimated Incoming Infection,0.5085,1.643,2.128,0.638,0.405,0.4515,0.6460000000000001,0.3465,0.26,0.132,0.057999999999999996,7.216499999999999
0124 The University of Leeds Estimated Incoming Infection,12.881999999999998,43.672,53.086000000000006,11.396999999999998,7.803000000000001,9.158999999999999,19.414,8.761500000000002,4.1,2.6069999999999998,0.44949999999999996,173.331
0040 Leeds Trinity University Estimated Incoming Infection,1.9774999999999998,3.551,17.442,0.9569999999999999,0.37800000000000006,0.49449999999999994,0.306,0.2145,0.14,0.165,0.028999999999999998,25.654500000000002
0125 The University of Leicester Estimated Incoming Infection,1.5819999999999999,6.307,4.408,17.458,7.7490000000000006,5.6114999999999995,15.436000000000002,4.3725,1.6,1.254,0.0725,65.8505
0062 The University of Lincoln Estimated Incoming Infection,2.4295,5.3,19.342,31.465,3.4560000000000004,12.1475,3.366,2.64,0.72,0.7260000000000001,0.0435,81.6355
0023 Liverpool Hope University Estimated Incoming Infection,0.7909999999999999,32.118,1.368,0.6669999999999999,1.5930000000000002,0.258,0.544,0.2475,0.18,1.0230000000000001,0.028999999999999998,38.818500000000014
0065 Liverpool John Moores University Estimated Incoming Infection,2.825,146.651,6.877999999999999,3.045,7.047000000000001,1.3544999999999998,1.9040000000000001,1.3034999999999999,0.92,9.438,0.10149999999999998,181.46749999999997
0209 The Liverpool Institute for Performing Arts Estimated Incoming Infection,0.16949999999999998,2.279,0.456,0.29,0.37800000000000006,0.1505,0.306,0.18150000000000002,0.1,0.231,0.0435,4.584999999999999
0126 The University of Liverpool Estimated Incoming Infection,4.7459999999999996,83.051,13.452,6.235,10.611,4.128,8.432,5.0325,3.18,6.6,0.2465,145.714
0228 Liverpool School of Tropical Medicine Estimated Incoming Infection,0.056499999999999995,1.06,0.114,0.057999999999999996,0.054000000000000006,0.043,0.136,0.0825,0.06,0.099,0.0435,1.8065000000000004
0334 Grŵp Llandrillo Menai Estimated Incoming Infection,0.0,0.10600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.207,0.0,9.313
"0024 University of the Arts, London Estimated Incoming Infection",1.2429999999999999,3.869,2.356,1.9139999999999997,1.7820000000000003,4.0205,27.812,5.115,2.94,0.858,0.33349999999999996,52.242999999999995
0135 London Business School Estimated Incoming Infection,0.0,0.053000000000000005,0.0,0.028999999999999998,0.054000000000000006,0.0645,2.6180000000000003,0.099,0.0,0.0,0.014499999999999999,2.9320000000000004
0151 University of London (Institutes and activities) Estimated Incoming Infection,0.0,0.053000000000000005,0.0,0.0,0.027000000000000003,0.086,0.544,0.0825,0.02,0.033,0.014499999999999999,0.8600000000000001
0202 London Metropolitan University Estimated Incoming Infection,0.39549999999999996,1.1660000000000001,0.6459999999999999,0.609,0.5940000000000001,2.6014999999999997,42.738,1.9140000000000001,0.5,0.29700000000000004,0.087,51.547999999999995
0076 London South Bank University Estimated Incoming Infection,0.45199999999999996,1.219,0.684,0.87,0.972,6.707999999999999,75.27600000000001,6.138000000000001,1.06,0.429,0.0435,93.85150000000002
0137 London School of Economics and Political Science Estimated Incoming Infection,0.565,2.067,0.8740000000000001,0.6669999999999999,0.9180000000000001,1.505,12.818000000000001,1.8975,0.86,0.429,0.145,22.7455
0138 London School of Hygiene and Tropical Medicine Estimated Incoming Infection,0.0,0.159,0.076,0.087,0.08100000000000002,0.215,2.3120000000000003,0.231,0.08,0.033,0.028999999999999998,3.3030000000000004
0152 Loughborough University Estimated Incoming Infection,1.9774999999999998,8.215,4.75,10.933,6.264000000000001,7.7829999999999995,13.736,7.788,3.18,2.31,0.27549999999999997,67.212
0066 The Manchester Metropolitan University Estimated Incoming Infection,7.797,186.507,22.381999999999998,8.555,9.990000000000002,3.0315,4.692,3.003,2.68,4.851,0.348,253.83650000000003
0204 The University of Manchester Estimated Incoming Infection,6.7799999999999985,95.241,16.72,7.105,9.072000000000001,5.1815,19.176000000000002,7.425,5.3,5.313000000000001,0.7394999999999999,178.053
0067 Middlesex University Estimated Incoming Infection,0.6214999999999999,1.9610000000000003,1.368,1.3629999999999998,1.35,6.4285000000000005,73.848,3.6135,0.98,0.495,0.174,92.2025
0154 Newcastle University Estimated Incoming Infection,59.099,28.302000000000003,24.662,8.235999999999999,3.2940000000000005,5.525499999999999,9.214,5.412000000000001,2.66,1.386,1.276,149.06650000000002
0028 Newman University Estimated Incoming Infection,0.056499999999999995,0.21200000000000002,0.19,0.348,13.716000000000001,0.1075,0.272,0.0825,0.1,0.066,0.014499999999999999,15.165000000000001
0027 The University of Northampton Estimated Incoming Infection,0.45199999999999996,1.219,0.95,23.635,4.32,5.0955,12.682,4.5705,0.6,0.528,0.0435,54.09550000000001
0335 Grŵp NPTC Group Estimated Incoming Infection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.056,0.0,1.056
0069 University of Northumbria at Newcastle Estimated Incoming Infection,150.855,16.112000000000002,22.116,3.4509999999999996,0.945,1.462,3.4,1.0395,0.52,0.396,0.5509999999999999,200.8475
0190 Norwich University of the Arts Estimated Incoming Infection,0.16949999999999998,0.42400000000000004,0.342,0.9569999999999999,0.18900000000000003,5.826499999999999,1.1560000000000001,0.7425,0.16,0.066,0.014499999999999999,10.047
0155 University of Nottingham Estimated Incoming Infection,3.5595,17.066000000000003,11.742,34.104,13.581000000000001,13.415999999999999,28.288,11.088,4.22,2.673,0.2175,139.95499999999998
0071 The Nottingham Trent University Estimated Incoming Infection,3.1639999999999997,13.091000000000001,11.704,60.407,18.981,16.1035,15.062000000000001,7.557,2.58,1.65,0.145,150.44450000000003
0001 The Open University Estimated Incoming Infection,0.0,0.053000000000000005,0.038,0.057999999999999996,0.027000000000000003,0.129,0.37400000000000005,0.561,0.02,0.0,0.014499999999999999,1.2745000000000002
0072 Oxford Brookes University Estimated Incoming Infection,0.6779999999999999,2.438,1.406,3.19,5.697,4.085,8.228000000000002,20.262,8.74,2.0460000000000003,0.2465,57.01650000000001
0156 The University of Oxford Estimated Incoming Infection,3.1074999999999995,10.017000000000001,4.56,3.5379999999999994,5.292000000000001,5.9985,26.554000000000002,15.576,5.96,2.442,1.1164999999999998,84.16149999999999
0230 Plymouth College of Art Estimated Incoming Infection,0.056499999999999995,0.21200000000000002,0.114,0.174,0.243,0.215,0.272,0.44550000000000006,3.7,0.33,0.0,5.7620000000000005
0073 University of Plymouth Estimated Incoming Infection,0.7344999999999999,3.0740000000000003,1.368,1.972,3.6180000000000003,2.9025,5.406000000000001,6.468000000000001,45.78,3.9270000000000005,0.11599999999999999,75.36600000000001
0074 The University of Portsmouth Estimated Incoming Infection,0.6214999999999999,1.59,0.8740000000000001,2.001,2.619,6.8585,23.528000000000002,32.6535,6.56,1.7820000000000003,0.087,79.1745
"0100 Queen Margaret University, Edinburgh Estimated Incoming Infection",0.6214999999999999,1.1130000000000002,0.304,0.20299999999999996,0.16200000000000003,0.172,0.544,0.2145,0.22,0.231,9.889,13.674
0139 Queen Mary University of London Estimated Incoming Infection,1.13,3.8160000000000003,1.71,1.595,2.052,5.074,56.338,4.636500000000001,1.82,1.0230000000000001,0.1595,79.35399999999998
0030 Ravensbourne University London Estimated Incoming Infection,0.11299999999999999,0.371,0.152,0.26099999999999995,0.21600000000000003,1.29,8.602,1.1385,0.28,0.033,0.028999999999999998,12.485499999999998
0157 The University of Reading Estimated Incoming Infection,0.6214999999999999,2.491,1.406,2.5229999999999997,3.591,5.676,15.266000000000002,16.038,6.58,3.333,0.1595,57.684999999999995
0104 The Robert Gordon University Estimated Incoming Infection,0.11299999999999999,0.159,0.114,0.057999999999999996,0.054000000000000006,0.086,0.23800000000000002,0.0495,0.04,0.033,20.706,21.6505
0031 Roehampton University Estimated Incoming Infection,0.22599999999999998,2.544,0.608,1.682,5.724000000000001,2.9885,49.912000000000006,4.455,0.86,0.198,0.0435,69.241
0032 Rose Bruford College of Theatre and Performance Estimated Incoming Infection,0.11299999999999999,0.47700000000000004,0.266,0.174,0.18900000000000003,0.258,0.85,0.3795,0.2,0.132,0.028999999999999998,3.0675000000000003
0033 Royal Academy of Music Estimated Incoming Infection,0.056499999999999995,0.42400000000000004,0.152,0.20299999999999996,0.08100000000000002,0.1935,0.782,0.2805,0.2,0.198,0.10149999999999998,2.6720000000000006
0195 Royal Agricultural University Estimated Incoming Infection,0.16949999999999998,0.371,0.342,0.493,0.486,0.5589999999999999,0.40800000000000003,0.627,1.18,0.198,0.057999999999999996,4.891500000000001
0003 Royal College of Art Estimated Incoming Infection,0.056499999999999995,0.21200000000000002,0.114,0.087,0.135,0.215,2.7880000000000003,0.2805,0.16,0.099,0.057999999999999996,4.205
0034 Royal College of Music Estimated Incoming Infection,0.056499999999999995,0.371,0.114,0.11599999999999999,0.10800000000000001,0.1935,0.884,0.2145,0.14,0.132,0.057999999999999996,2.3875
0101 Royal Conservatoire of Scotland Estimated Incoming Infection,0.11299999999999999,0.318,0.19,0.087,0.054000000000000006,0.086,0.20400000000000001,0.099,0.06,0.099,1.8559999999999999,3.166
0010 The Royal Central School of Speech and Drama Estimated Incoming Infection,0.11299999999999999,0.371,0.228,0.20299999999999996,0.18900000000000003,0.387,1.564,0.47850000000000004,0.26,0.099,0.0725,3.965
0141 Royal Holloway and Bedford New College Estimated Incoming Infection,0.45199999999999996,1.484,0.912,0.9279999999999999,1.242,3.5475,20.366,8.514000000000001,2.38,0.792,0.057999999999999996,40.6755
0035 Royal Northern College of Music Estimated Incoming Infection,0.16949999999999998,1.749,0.418,0.26099999999999995,0.21600000000000003,0.172,0.34,0.2145,0.12,0.29700000000000004,0.11599999999999999,4.073
0143 The Royal Veterinary College Estimated Incoming Infection,0.33899999999999997,1.06,0.722,0.6669999999999999,0.43200000000000005,1.3975,2.176,1.3530000000000002,0.74,0.396,0.10149999999999998,9.384
0173 The University of St Andrews Estimated Incoming Infection,1.4125,3.3920000000000003,1.5959999999999999,1.015,0.7560000000000001,1.29,3.2640000000000002,1.815,0.7,0.495,8.1345,23.869999999999997
