,North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,Wales,Scotland,Total Regions
0124 The University of Leeds Estimated Incoming Infection,2.3939999999999997,19.776,18.161,2.5545,1.3004999999999998,1.9169999999999998,6.5665,2.655,0.7175,1.3825,0.155,57.579499999999996
0040 Leeds Trinity University Estimated Incoming Infection,0.3675,1.6079999999999999,5.9670000000000005,0.2145,0.063,0.1035,0.1035,0.065,0.0245,0.0875,0.01,8.613999999999999
0125 The University of Leicester Estimated Incoming Infection,0.294,2.856,1.508,3.9130000000000003,1.2915,1.1744999999999999,5.221,1.325,0.28,0.665,0.025,18.552999999999997
0062 The University of Lincoln Estimated Incoming Infection,0.4515,2.4,6.617000000000001,7.0525,0.576,2.5425,1.1385,0.8,0.126,0.385,0.015,22.104000000000006
0023 Liverpool Hope University Estimated Incoming Infection,0.147,14.543999999999999,0.468,0.14950000000000002,0.2655,0.05399999999999999,0.18400000000000002,0.075,0.0315,0.5425,0.01,16.471
0065 Liverpool John Moores University Estimated Incoming Infection,0.525,66.408,2.353,0.6825,1.1744999999999999,0.2835,0.644,0.395,0.161,5.004999999999999,0.035,77.66649999999998
0209 The Liverpool Institute for Performing Arts Estimated Incoming Infection,0.0315,1.032,0.15600000000000003,0.065,0.063,0.0315,0.1035,0.055,0.0175,0.1225,0.015,1.6925000000000001
0126 The University of Liverpool Estimated Incoming Infection,0.882,37.608,4.602,1.3975,1.7685,0.8639999999999999,2.852,1.525,0.5565000000000001,3.5,0.085,55.640499999999996
0228 Liverpool School of Tropical Medicine Estimated Incoming Infection,0.0105,0.48,0.03900000000000001,0.013000000000000001,0.009,0.009,0.046000000000000006,0.025,0.0105,0.0525,0.015,0.7095
0334 Grŵp Llandrillo Menai Estimated Incoming Infection,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.882499999999999,0.0,4.930499999999999
"0024 University of the Arts, London Estimated Incoming Infection",0.23099999999999998,1.7519999999999998,0.806,0.429,0.297,0.8414999999999999,9.407,1.55,0.5145000000000001,0.455,0.115,16.397999999999996
0135 London Business School Estimated Incoming Infection,0.0,0.024,0.0,0.006500000000000001,0.009,0.013499999999999998,0.8855,0.03,0.0,0.0,0.005,0.9734999999999999
0151 University of London (Institutes and activities) Estimated Incoming Infection,0.0,0.024,0.0,0.0,0.0045,0.018,0.18400000000000002,0.025,0.0035000000000000005,0.0175,0.005,0.28150000000000003
0202 London Metropolitan University Estimated Incoming Infection,0.0735,0.528,0.221,0.1365,0.099,0.5445,14.455499999999999,0.58,0.0875,0.15749999999999997,0.03,16.912999999999997
0076 London South Bank University Estimated Incoming Infection,0.084,0.5519999999999999,0.234,0.195,0.162,1.4040000000000001,25.461,1.86,0.1855,0.2275,0.015,30.38
0137 London School of Economics and Political Science Estimated Incoming Infection,0.105,0.9359999999999999,0.29900000000000004,0.14950000000000002,0.153,0.315,4.3355,0.575,0.1505,0.2275,0.05,7.295999999999999
0138 London School of Hygiene and Tropical Medicine Estimated Incoming Infection,0.0,0.072,0.026000000000000002,0.019500000000000003,0.013499999999999998,0.045,0.782,0.07,0.014000000000000002,0.0175,0.01,1.0695000000000001
0152 Loughborough University Estimated Incoming Infection,0.3675,3.72,1.625,2.4505,1.0439999999999998,1.629,4.646,2.36,0.5565000000000001,1.2249999999999999,0.095,19.7185
0066 The Manchester Metropolitan University Estimated Incoming Infection,1.449,84.456,7.657,1.9175,1.665,0.6345,1.5870000000000002,0.91,0.4690000000000001,2.5725,0.12,103.4375
0204 The University of Manchester Estimated Incoming Infection,1.26,43.128,5.72,1.5925,1.5119999999999998,1.0845,6.486000000000001,2.25,0.9275000000000001,2.8175,0.255,67.033
0067 Middlesex University Estimated Incoming Infection,0.11549999999999999,0.888,0.468,0.3055,0.225,1.3455,24.978,1.095,0.1715,0.2625,0.06,29.914500000000004
0154 Newcastle University Estimated Incoming Infection,10.982999999999999,12.815999999999999,8.437000000000001,1.8459999999999999,0.5489999999999999,1.1564999999999999,3.1165000000000003,1.64,0.4655,0.735,0.44,42.18449999999999
