,North East,North West,Yorkshire and The Humber,East Midlands,West Midlands,East of England,London,South East,South West,Wales,Scotland,Total Regions
0010 The Royal Central School of Speech and Drama Estimated Incoming Infection,0.131,0.6579999999999999,0.37799999999999995,0.574,0.4445,1.656,7.497999999999999,2.7259999999999995,0.3575,0.1275,0.2075,14.757999999999997
0141 Royal Holloway and Bedford New College Estimated Incoming Infection,0.524,2.6319999999999997,1.5119999999999998,2.6239999999999997,2.9210000000000003,15.18,97.63699999999999,48.504,3.2725,1.02,0.16599999999999998,175.99249999999998
0035 Royal Northern College of Music Estimated Incoming Infection,0.1965,3.102,0.693,0.738,0.508,0.7360000000000001,1.63,1.222,0.165,0.3825,0.33199999999999996,9.705
0143 The Royal Veterinary College Estimated Incoming Infection,0.393,1.88,1.197,1.886,1.016,5.98,10.431999999999999,7.707999999999999,1.0175,0.51,0.2905,32.309999999999995
0173 The University of St Andrews Estimated Incoming Infection,1.6375,6.015999999999999,2.6460000000000004,2.87,1.778,5.52,15.648,10.34,0.9625000000000001,0.6375,23.2815,71.337
"0145 St George's, University of London Estimated Incoming Infection",0.3275,1.5979999999999999,0.63,1.148,1.3335,4.968,83.13,17.201999999999998,0.715,0.3825,0.1245,111.55899999999998
0194 St Mary's University College Estimated Incoming Infection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"0039 St Mary's University, Twickenham Estimated Incoming Infection",0.524,1.222,0.693,0.9839999999999999,0.8255,7.452000000000001,83.13,23.217999999999996,0.9625000000000001,0.34,0.16599999999999998,119.517
0158 The University of Salford Estimated Incoming Infection,3.9955000000000003,263.2,15.183,9.511999999999999,8.255,4.324000000000001,8.15,6.11,1.0175,2.8475,0.5395,323.13399999999996
0146 SOAS University of London Estimated Incoming Infection,0.3275,1.222,0.63,0.9019999999999999,0.9525,3.772,56.724,6.485999999999999,0.6875,0.2975,0.249,72.24999999999999
0175 SRUC Estimated Incoming Infection,0.0655,0.09399999999999999,0.0,0.0,0.0,0.09200000000000001,0.16299999999999998,0.0,0.0275,0.0,11.370999999999999,11.812999999999999
0075 Sheffield Hallam University Estimated Incoming Infection,7.336,51.982,164.178,98.564,17.399,19.872,15.485,12.408,2.0075000000000003,1.445,0.6225,391.299
0159 The University of Sheffield Estimated Incoming Infection,7.729,50.38399999999999,63.0,43.378,18.4785,31.924,47.43299999999999,34.028,4.647500000000001,2.465,0.7885,304.2554999999999
0037 Solent University Estimated Incoming Infection,0.393,1.88,1.008,3.034,2.8575,11.592,25.590999999999998,81.30999999999999,7.947500000000002,1.105,0.33199999999999996,137.04999999999998
0160 The University of Southampton Estimated Incoming Infection,0.9825,4.794,2.205,5.74,7.62,25.3,91.93199999999999,131.78799999999998,13.0075,3.4425,0.581,287.3925
0077 Staffordshire University Estimated Incoming Infection,0.917,28.951999999999998,3.591,11.152000000000001,88.646,6.44,9.616999999999999,8.366,1.43,2.125,0.16599999999999998,161.402
0174 The University of Stirling Estimated Incoming Infection,1.965,2.9139999999999997,1.1340000000000001,1.0659999999999998,0.4445,1.4720000000000002,3.586,2.444,0.385,0.255,65.5285,81.19399999999999
0014 University of St Mark and St John Estimated Incoming Infection,0.0655,0.7519999999999999,0.441,0.6559999999999999,0.6984999999999999,1.1960000000000002,4.401,3.6659999999999995,11.165,0.595,0.041499999999999995,23.6775
0193 Stranmillis University College Estimated Incoming Infection,0.0,0.0,0.0,0.0,0.0,0.0,0.16299999999999998,0.0,0.0,0.0,0.0,0.16299999999999998
0169 The University of Strathclyde Estimated Incoming Infection,0.786,2.7259999999999995,0.945,0.738,0.6984999999999999,1.7480000000000002,3.586,2.256,0.33,0.2975,136.12,150.23100000000002
