date,high_concentration_student_mean,high_concentration_student_median,near_2km_high_conc_student_mean,near_2km_high_conc_student_median,lower_concentration_student_mean,lower_concentration_student_median,not_near_high_conc_student_mean,not_near_high_conc_student_median
2020-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-26,0.0,0.0,4.74158368895211e-05,0.0,3.229278794402583e-05,0.0,2.48406061107891e-05,0.0
2020-04-02,0.0,0.0,6.967427277477791e-05,0.0,4.141215446733616e-05,0.0,7.236265294830127e-05,0.0
2020-04-09,7.479991024010771e-05,0.0,8.759763778482968e-05,0.0,0.00013183660423707848,0.0,0.00014227858279096896,0.0
2020-04-16,0.0,0.0,0.00032854584918010256,0.0,0.0001563141713841391,0.0,0.00017425120297801007,0.0
2020-04-23,9.606763161265531e-05,0.0,0.0002364181755216493,0.0001896633475580844,0.00015351260111171126,0.0,0.0001180866162397779,0.0
2020-04-30,0.0001280901754835404,0.0,0.000102422928661351,0.0,5.898834980091432e-05,0.0,6.900793538980883e-05,0.0
2020-05-07,0.0,0.0,8.709284096847239e-05,0.0,0.0,0.0,8.025294646223828e-05,0.0
2020-05-14,0.0,0.0,0.0,0.0,5.3821313240043054e-05,0.0,4.14010101846485e-05,0.0
2020-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-04,0.0,0.0,0.0,0.0,0.0,0.0,4.050714951188884e-05,0.0
2020-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30,0.0,0.0,0.0,0.0,0.0,0.0,2.3632281696797826e-05,0.0
2020-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-20,9.606763161265531e-05,0.0,0.0,0.0,0.00020462748367543773,0.0,0.00015740575667341365,0.0
2020-08-27,0.0,0.0,2.8449502133712663e-05,0.0,8.01538954793203e-05,0.0,6.165684267640022e-05,0.0
2020-09-03,0.0,0.0,5.188516084399862e-05,0.0,9.57071032420871e-05,0.0,7.36208486477593e-05,0.0
2020-09-10,9.606763161265531e-05,0.0,2.6506449902809686e-05,0.0,4.8092337287592177e-05,0.0,3.699410560584014e-05,0.0
2020-09-17,0.00017086754185276302,0.00014959982048021541,0.0,0.0,4.7581284694686754e-05,0.0,3.660098822668212e-05,0.0
2020-09-24,0.0006855479116702597,0.0007797797226478348,0.000105832292654824,0.0,7.689941556444171e-05,0.0,5.915339658803209e-05,0.0
2020-10-01,0.0007555109126952295,0.0007630227229893818,0.00041065550881026194,0.00022088708252341403,0.00022038016467954032,0.0,0.00023703511945279447,0.0
2020-10-08,0.002330644133397058,0.0016860488568482598,0.0008696644624568385,0.0008534644319954239,0.00036946148814678197,0.0002954646181119811,0.0003235882808896235,0.0
2020-10-15,0.0029171378258861305,0.0021434026118817766,0.0008042151381326181,0.0006853301902641102,0.0006905764055919127,0.000683228110873577,0.0006580758859839372,0.0005382131324004305
2020-10-22,0.003921997395873657,0.0024226766743635467,0.0012277644769077517,0.0011106325864678399,0.0008082371748875357,0.0007639008208021377,0.0008747301147773044,0.0008775008775008775
2020-10-29,0.0036805758929084535,0.002934397307417129,0.0021020166923604545,0.0022444438017176736,0.0017527225831408231,0.0015246097711944353,0.001790542268069496,0.0017708517797060386
2020-11-05,0.0028015504410814646,0.0021874405106056542,0.0021160436778187787,0.001995724467533169,0.0019254721831278416,0.0015662286860133427,0.0018321628246055325,0.0015795015795015794
