date,high_concentration_student_mean,high_concentration_student_median,near_2km_high_conc_student_mean,near_2km_high_conc_student_median,lower_concentration_student_mean,lower_concentration_student_median,not_near_high_conc_student_mean,not_near_high_conc_student_median
2020-03-19,0.0,0.0,0.0001002004008016032,0.0,4.7153129788989744e-05,0.0,0.0,0.0
2020-03-26,7.073469772705838e-05,0.0,2.5045081146062914e-05,0.0,2.8429378828043345e-05,0.0,0.0,0.0
2020-04-02,0.000522715514186616,0.00034573889291283466,0.0004721132496325847,0.0005710989000058261,0.0004948596631454057,0.0005342950644493422,0.0004607932256627836,0.0004854879049835932
2020-04-09,0.0007813523324922517,0.00037322803470182797,0.0010840071755821344,0.0010328165165382796,0.0009418161385918461,0.0008553100498930863,0.0007480498398875394,0.0008298429271344453
2020-04-16,0.0005510118843107351,0.00019242399252295344,0.0006151784027709076,0.000805111073864107,0.0006435664362980161,0.0007445461990916537,0.00070000044045033,0.0007315824978926631
2020-04-23,0.0003848306745032186,0.0,0.0003632512541049702,0.0004770101568412189,0.00046650965142888435,0.0005211823393641576,0.000580888557239733,0.0006189703668112277
2020-04-30,0.0002161567465485894,8.246742536698004e-05,0.0003307671446753534,0.0004016759088651883,0.00039752370340421974,0.0004007212983370066,0.0005686789441680853,0.0006359526828708062
2020-05-07,0.00040401712297305975,0.0003182497511238413,0.0005021180791897861,0.00033393441528083883,0.000373020316779648,0.0,0.00014554451842957463,0.0
2020-05-14,0.0006504820829003431,0.00025142596261009016,0.0006638878975773161,0.0006023547615430856,0.000654727247310431,0.0005368406925244934,0.000572874137728229,0.00047039198372391853
2020-05-21,0.000351377036092236,0.00028293879090823354,0.0003110193492884983,0.0003864971989414167,0.0003228258408137015,0.00037227309954582683,0.00026572939252599904,0.0
2020-05-28,4.123371268349002e-05,0.0,0.00015110877425106756,0.0,7.111001141226709e-05,0.0,0.0,0.0
2020-06-04,0.0,0.0,0.00010063888423301337,0.0,0.00013579665601588063,0.0,0.00025057201306764393,0.0
2020-06-11,0.0,0.0,0.0,0.0,5.140119661985731e-05,0.0,0.00014563672375626237,0.0
2020-06-18,7.073469772705838e-05,0.0,2.792048246593701e-05,0.0,6.126700274768604e-05,0.0,8.920606601248885e-05,0.0
2020-06-25,0.0,0.0,5.699088145896656e-05,0.0,2.6819238333631322e-05,0.0,0.0,0.0
2020-07-02,0.0,0.0,2.5045081146062914e-05,0.0,1.1785920539323724e-05,0.0,0.0,0.0
2020-07-09,0.00017492303386509937,0.0,0.0,0.0,4.1158360909435145e-05,0.0,0.0,0.0
2020-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-23,0.0002861259600946291,8.246742536698004e-05,0.0,0.0,0.0001373800931086757,0.0,0.00022598209886715506,0.0
2020-07-30,0.00010495382031905961,0.0,0.00013307385865447255,0.0,0.00013746191147726887,0.0,0.0001420743907669253,0.0
2020-08-06,0.0,0.0,0.0,0.0,3.210540847711205e-05,0.0,9.096532401848416e-05,0.0
2020-08-13,0.0,0.0,5.2965563611999924e-05,0.0,2.4924971111529377e-05,0.0,0.0,0.0
2020-08-20,0.00032889064114015646,0.0003748424913720793,0.00013167578241721556,0.0,0.00014563133398347967,0.0,7.277225921478732e-05,0.0
2020-08-27,9.431293030274451e-05,0.0,0.00017048188468021564,0.0,0.00012810237376126041,0.0,7.277225921478732e-05,0.0
2020-09-03,4.123371268349002e-05,0.0,6.966228437604186e-05,0.0,3.2782251471078524e-05,0.0,0.0,0.0
2020-09-10,0.00024441137251860135,0.0002789151043990835,8.376144739781103e-05,0.0,0.00020117628711131976,0.0,0.00034119187158757926,0.0004050503245460128
2020-09-17,0.0003477924803215167,0.00034573889291283466,0.00010784806143724924,0.0,0.00011964948696894789,0.0,0.0,0.0
2020-09-24,0.0006149748570806786,0.0005697592020421456,0.00025074873125558204,0.0,0.0002560904809535305,0.0,5.457919441109049e-05,0.0
2020-10-01,0.0017100550687523955,0.0013910029446696386,0.0008621151168626785,0.0008407920603056484,0.0010437211027032735,0.0008043758043758043,0.0007226645395854267,0.0006577332359301081
2020-10-08,0.002171006150077613,0.0019880208421463787,0.0013385930553183416,0.0010537730058233774,0.001362527112501595,0.0012024048096192384,0.0008299523513976061,0.0007088423026785492
2020-10-15,0.0017618420356187616,0.0016928548579439914,0.0010584229799729273,0.001077379785665852,0.0011918917975876967,0.0010861694424330196,0.0009928218025746815,0.0007583838770390456
2020-10-22,0.002196431427656852,0.0021538134007550564,0.0010637220973308196,0.0008096640589570301,0.0012557584033472309,0.001200742277043991,0.0009319637179687638,0.0010829966211474782
2020-10-29,0.001607740460495899,0.0014418989637632177,0.0014353552235766211,0.0014708163234357662,0.0012748535249501442,0.0014190590546883529,0.000873853325026921,0.0009132785696723139
2020-11-05,0.0014408560642636152,0.001486871753667377,0.0014658759755274316,0.0014050701722546745,0.0013401752983691025,0.001431053868956353,0.001074515327689758,0.001072351198528132
