date,high_concentration_student_mean,high_concentration_student_median,near_2km_high_conc_student_mean,near_2km_high_conc_student_median,lower_concentration_student_mean,lower_concentration_student_median,not_near_high_conc_student_mean,not_near_high_conc_student_median
2020-03-19,0.0,0.0,0.00010760401721664275,0.0,0.0,0.0,0.0,0.0
2020-03-26,6.60676532769556e-05,0.0,0.0004522337604605563,0.00044603033006244426,0.0001527177003373515,0.0,0.00017927008832683598,0.0
2020-04-02,8.809020436927414e-05,0.0,0.0006730757099094525,0.0005734675672231426,0.00040646155905336783,0.0003996901252955905,0.00048269719365146084,0.00047362775158904026
2020-04-09,0.00028492369463641693,0.0003964059196617336,0.0005490888088589132,0.0005912786400591279,0.0005757061907846388,0.0006318893526420517,0.0006173161263248908,0.0006756196974894403
2020-04-16,0.0001899680373681463,0.0001982029598308668,0.000586411313956822,0.0007173601147776184,0.0007195490331262462,0.0006598486836979124,0.0007667995362646941,0.0007919923568202453
2020-04-23,0.0006634713921984505,0.0003964059196617336,0.0003549533310189244,0.0005565604563795742,0.0007441715161819613,0.0005974599430873821,0.0007332979081344329,0.0006368101044131318
2020-04-30,0.000428101655665686,0.0004583651642475172,0.00046829341382788727,0.0004434589800443459,0.0003852558283984577,0.0004849260041885664,0.0004515832000869331,0.0005035295214771686
2020-05-07,0.0,0.0,0.0005333089569773635,0.0004174203422846807,0.0002887325875432058,0.0001446480231436837,0.00028235206065359877,0.0
2020-05-14,0.0,0.0,8.987739451812559e-05,0.0,9.886721881423267e-05,0.0,9.752360730002947e-05,0.0
2020-05-21,0.00024780076818238137,0.0,8.920606601248885e-05,0.0,0.00025486358627562297,0.0001549426712116517,0.00020401228394268867,0.0
2020-05-28,0.00015278838808250572,0.0,0.00010245328610778623,0.0,0.0,0.0,4.4823257653915904e-05,0.0
2020-06-04,0.00011011275546159268,0.0,5.097489486427934e-05,0.0,0.0,0.0,4.6744548823406966e-05,0.0
2020-06-11,0.0001899680373681463,0.0001982029598308668,0.00014720268703728533,0.0,0.0,0.0,1.0296257653551522e-05,0.0
2020-06-18,0.0,0.0,0.0,0.0,6.798129141958394e-05,0.0,4.9440939214242865e-05,0.0
2020-06-25,0.0,0.0,0.0,0.0,0.0,0.0,1.3728343538068696e-05,0.0
2020-07-02,0.0,0.0,0.0,0.0,2.413748712667353e-05,0.0,3.341031195487861e-05,0.0
2020-07-09,0.00028492369463641693,0.0003964059196617336,0.00017840135840058556,0.00019367333763718527,5.236260053619303e-05,0.0,3.8081891299049475e-05,0.0
2020-07-16,0.0,0.0,0.00019946588338469804,0.0,0.0,0.0,1.0296257653551522e-05,0.0
2020-07-23,0.00021885604135946134,0.0001982029598308668,8.869179600886918e-05,0.0,0.00014605480338829007,0.0,0.0001433698816760746,0.0
2020-07-30,0.00011011275546159268,0.0,8.920606601248885e-05,0.0,0.00017882636265752048,0.0,0.00018816183826104546,0.0
2020-08-06,0.00048455888188940493,0.0004624735729386892,0.0005269472953215531,0.0005565604563795742,0.00013829800629341227,0.0,0.00010058036821339074,0.0
2020-08-13,0.00024224806201550387,0.0,0.00035239056797753605,0.0002582311168495804,0.00020661692688697534,0.0,0.0001874150624023912,0.0
2020-08-20,0.0006620958876079343,0.0007267441860465116,0.00036280338216646577,0.0004434589800443459,0.000137326122779207,0.0,0.00017064029204728523,0.0
2020-08-27,0.0002642706131078224,0.0,0.00040338919673828174,0.0005565604563795742,1.8081002892960463e-05,0.0,7.937409634355498e-05,0.0
2020-09-03,0.0004707712532598068,0.0006195019204559534,0.0006399957861579835,0.0006455777921239509,0.00058000879719172,0.0006725025597609201,0.0006112715359042503,0.0006725025597609201
2020-09-10,0.0010199905036413733,0.0010695187165775401,0.0006590113277277893,0.0005810200129115558,0.0008661350710034179,0.0007866593649840798,0.0009081906268082313,0.0008540795726261576
2020-09-17,0.0010186528142719271,0.001321353065539112,0.0011766183952365919,0.0008392511297611362,0.0011454959908053014,0.001211677431343706,0.0011249923537456853,0.0011712158080704371
2020-09-24,0.0025080261939988482,0.002840909090909091,0.0020832340067892217,0.002194964493221433,0.0013760811572773725,0.0012680411797635091,0.001473795770392912,0.001438763447444227
2020-10-01,0.005221095858090233,0.005079915747738818,0.002639094425260058,0.002840542285345384,0.0023632017820503907,0.0022802783442625314,0.002384994509032951,0.002221029164707139
2020-10-08,0.006048329499961358,0.005079915747738818,0.004148032415797853,0.0038959231946570196,0.003316443811440578,0.003168497042549315,0.00338826894463629,0.0029393740568279753
2020-10-15,0.003943706229266826,0.0038197097020626434,0.004141467800076978,0.004286770140428677,0.004326179196247885,0.00442166811603955,0.004341981428304339,0.00442166811603955
2020-10-22,0.004137788710352937,0.003964812290918102,0.005977156843341674,0.005097489486427935,0.006262945633252686,0.006047733232470048,0.006207779129167638,0.006047733232470048
2020-10-29,0.00572084281583708,0.00601215644820296,0.0067965996642012595,0.006208425720620843,0.006560417739843811,0.006889707872928192,0.00630929549971001,0.006693333504945871
2020-11-05,0.0049982002009247885,0.0053475935828877,0.0049737243013677854,0.004878048780487805,0.005889446756518297,0.0056384362838515665,0.005934332983227134,0.0058608512172553945
