date,high_concentration_student_mean,high_concentration_student_median,near_2km_high_conc_student_mean,near_2km_high_conc_student_median,lower_concentration_student_mean,lower_concentration_student_median,not_near_high_conc_student_mean,not_near_high_conc_student_median
2020-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-02,0.0001763046544428773,0.0001763046544428773,0.0,0.0,0.00013208611547191334,0.0,0.00014828723486527186,0.0
2020-04-09,0.00028864142096771584,0.00028864142096771584,0.00014563672375626237,0.0,0.00020617937540355621,0.00013222849083215798,0.00020705852613058583,0.0
2020-04-16,0.00022038081805359662,0.00022038081805359662,0.00012368583797155226,0.0,0.00012157652355373085,0.0,0.00011084302185619423,0.0
2020-04-23,0.0,0.0,0.00025142220630942436,0.00022263450834879406,0.00043585237067862416,0.0004995791269834205,0.0005108521198609845,0.0005336748852598997
2020-04-30,0.0010223371930387054,0.0010223371930387054,0.0007667264569656867,0.0007864383082838169,0.0008802289879224356,0.0007899046266383824,0.0008831916817454729,0.0007172572084349448
2020-05-07,0.0008820472224387475,0.0008820472224387475,0.00033047048720626234,0.000379737221842485,0.0007993997800408986,0.0007297855739662406,0.0008647415165518572,0.0007844367743959837
2020-05-14,0.0004649460754105932,0.0004649460754105932,0.0004237396397979611,0.00022263450834879406,0.0005040440899050446,0.00042087499241837806,0.0005208393203950525,0.00043035432506096684
2020-05-21,0.00031282586027111576,0.00031282586027111576,9.89486703772418e-05,0.0,0.0001844773631247636,0.0,0.0001844715254379142,0.0
2020-05-28,0.0,0.0,0.0,0.0,0.00010086642607634722,0.0,0.00012741022241222807,0.0
2020-06-04,0.0,0.0,0.0,0.0,4.843754949334563e-05,0.0,6.118427304422607e-05,0.0
2020-06-11,0.0,0.0,8.738203425375743e-05,0.0,2.6946341001371006e-05,0.0,2.024032006692799e-05,0.0
2020-06-18,0.0,0.0,0.0,0.0,3.766414775569299e-05,0.0,4.757576558613852e-05,0.0
2020-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30,0.0,0.0,0.0,0.0,1.4419194832160571e-05,0.0,1.82137197879923e-05,0.0
2020-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-20,0.0,0.0,0.0,0.0,1.3380432455576963e-05,0.0,1.6901598891255113e-05,0.0
2020-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-03,0.00015641293013555788,0.00015641293013555788,0.0,0.0,9.060353421513552e-05,0.0,9.798205057327036e-05,0.0
2020-09-10,0.0003526093088857546,0.0003526093088857546,7.421150278293135e-05,0.0,0.00019326807479075502,0.0,0.00019529371941356933,0.0
2020-09-17,0.0001763046544428773,0.0001763046544428773,0.00028817261098418377,0.0002621461027612723,0.0002734251312182649,0.000304103389366563,0.00028131978986316064,0.0003460606759718537
2020-09-24,0.0004289313915676738,0.0004289313915676738,0.00048212637553869,0.0005194805194805195,0.0005767245866427098,0.0006021586064016049,0.0006072183247196641,0.0006963788300835655
2020-10-01,0.0017119568014989759,0.0017119568014989759,0.0011321044530948003,0.001223348479552604,0.0013370148874426273,0.0012287405303263725,0.0013299015966495107,0.0011740847475717794
2020-10-08,0.006636031817934467,0.006636031817934467,0.0032900812757742748,0.0035826634044040543,0.002519288300319319,0.0022062000417411797,0.001964242723393258,0.002151771625304834
2020-10-15,0.01076244317438093,0.01076244317438093,0.0021326924077421433,0.0020037105751391465,0.0028644971473859755,0.002142106508588859,0.0021486825244881637,0.0021014423536154362
2020-10-22,0.006652154777470067,0.006652154777470067,0.0028404220819197444,0.002671614100185529,0.0029290548460202547,0.0026204352358209317,0.0025511442370414073,0.0025712228735986836
2020-10-29,0.0029713217223512386,0.0029713217223512386,0.0020614747873212106,0.001974633553580922,0.0018837863198064482,0.0018385212198876624,0.0017412528351941395,0.001697792869269949
2020-11-05,0.001972645018391572,0.001972645018391572,0.00201659822984193,0.002300556586270872,0.0017801490962297015,0.001729971515212337,0.0017225522938528368,0.0017214173002438674
