date,high_concentration_student_mean,high_concentration_student_median,near_2km_high_conc_student_mean,near_2km_high_conc_student_median,lower_concentration_student_mean,lower_concentration_student_median,not_near_high_conc_student_mean,not_near_high_conc_student_median
2020-03-19,0.0,0.0,0.0,0.0,1.146015633635312e-05,0.0,1.7050476500427814e-05,0.0
2020-03-26,0.0001327019128841902,0.0,0.00017072984057670468,0.0,0.00021927116674098256,0.0,0.00024758741458849793,0.0
2020-04-02,0.00033415947123517295,0.00018664841659926586,0.00042166779369534,0.00040720757406087753,0.0005391804235656639,0.0005264820469621986,0.0006071754042902323,0.0005961607249314415
2020-04-09,0.0006754773176075307,0.0006290438533429188,0.0007203532578186273,0.0006992308460693238,0.0008529139984283959,0.0007733952049497294,0.0009230504499710997,0.0008679613757187805
2020-04-16,0.0003510714963273899,0.00043551297206495364,0.000507613693047774,0.0005224660397074191,0.0005073558887356952,0.0005016932145992726,0.0005263206423298498,0.0005157297576070139
2020-04-23,0.00032621508576243945,0.0003732968331985317,0.0004785332718972166,0.0005090094675760969,0.00056645550921218,0.0005206525511975009,0.0006279197940164033,0.0005570254839158892
2020-04-30,0.0003497629199763604,0.00031108069433210975,0.0005199120519621626,0.0005090094675760969,0.00046861966844479125,0.00044451029782189953,0.00046434888770287844,0.00043539784478066834
2020-05-07,0.00011198904995955951,0.0,0.00018719624201245396,0.0,0.00035988888282574225,0.00029967036260113877,0.00045330080420452856,0.0003956217855729922
2020-05-14,0.00018537644891810642,0.00018664841659926586,0.0001394104883079501,0.0,0.00022424101061979624,0.0,0.0002600161482584826,0.0
2020-05-21,0.0,0.0,0.00018581213769401235,0.0,0.00011617539630480324,0.0,0.00010486627095567834,0.0
2020-05-28,5.3918044572250175e-05,0.0,5.166444600770167e-05,0.0,0.00015850630151609916,0.0,0.00021034945071964086,0.0
2020-06-04,3.732968331985317e-05,0.0,1.997802417340925e-05,0.0,4.1394529338295334e-05,0.0,4.97255490350149e-05,0.0
2020-06-11,0.0,0.0,0.0,0.0,6.7361084603276895e-06,0.0,1.0022015026341196e-05,0.0
2020-06-18,0.0,0.0,0.0,0.0,2.2177766887142647e-05,0.0,3.299618975891955e-05,0.0
2020-06-25,0.0,0.0,0.0,0.0,1.7662372627135048e-05,0.0,2.627816415256678e-05,0.0
2020-07-02,0.0,0.0,7.655034717452875e-05,0.0,5.406033032718588e-05,0.0,5.242499859366847e-05,0.0
2020-07-09,0.0,0.0,6.874624043997595e-05,0.0,1.6904813222944903e-05,0.0,0.0,0.0
2020-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-23,5.3918044572250175e-05,0.0,6.89752009875614e-05,0.0,3.1164836111793525e-05,0.0,1.4556994271822754e-05,0.0
2020-07-30,6.221613886642194e-05,0.0,0.0002043714907922048,0.0,5.535496813467511e-05,0.0,0.0,0.0
2020-08-06,6.210537211468792e-05,0.0,0.0001498079150960859,0.0,7.359770905325264e-05,0.0,4.711743085935811e-05,0.0
2020-08-13,3.732968331985317e-05,0.0,8.037066399955829e-05,0.0,4.388543161824256e-05,0.0,3.1336657368784305e-05,0.0
2020-08-20,0.00024177575595820856,0.0002695902228612509,7.374626001561265e-05,0.0,9.785402304762089e-05,0.0,8.912250550925957e-05,0.0
2020-08-27,0.00012033450223776516,0.0,3.3296706955682086e-05,0.0,3.630705212633566e-05,0.0,2.7161147906888244e-05,0.0
2020-09-03,0.000290083625009544,0.0003105268605734396,0.0002823983168100203,0.0,0.00024025668671466996,0.0,0.00021876256127797178,0.0
2020-09-10,0.001058569330215637,0.0011385984887692785,0.0008280815114021215,0.0007733952049497294,0.0009713066550900488,0.0009538571598903064,0.0010130643082532432,0.0009538571598903064
2020-09-17,0.0018439380750256058,0.001449125349342718,0.0012449466741309564,0.0012151898734177216,0.0014671652083878236,0.0013329778725673154,0.0015025167615747535,0.0015060240963855422
2020-09-24,0.0029644832743168092,0.0030830716528689696,0.0026013598053509146,0.0024593043681929968,0.002906436074319306,0.0029476787030213707,0.0030109704166251207,0.003096614368290669
2020-10-01,0.007036299326298967,0.0042929135817831145,0.00448499112071144,0.0044291338582677165,0.004908773230799455,0.004598758335249482,0.0048043610643073225,0.004793863854266539
2020-10-08,0.010609963721207186,0.011012256579356686,0.00598210259571159,0.006204510201646581,0.006609791155569208,0.006271186440677966,0.0063516073889759005,0.006271186440677966
2020-10-15,0.009470962619564269,0.010783608914450037,0.005262251436229653,0.005078351712130006,0.006024829417989059,0.005838198498748957,0.0058835612160016235,0.005984690327070285
2020-10-22,0.006336872819856754,0.005880673708250072,0.004427542861047339,0.004414747643479299,0.0053555931772985305,0.005233690360272639,0.005575455531712593,0.0053475935828877
2020-10-29,0.002713261069206533,0.0026912327916364764,0.003485768606950828,0.0034448818897637795,0.003787887392241333,0.0036981235447199013,0.0040294706457664935,0.004080875533296235
2020-11-05,0.0021473414638273113,0.0018871315600287562,0.002359761621451198,0.0022974727799420637,0.00281783468811862,0.0027994157740993185,0.003067189861812957,0.0030477849134646785
