date,high_concentration_student_mean,high_concentration_student_median,near_2km_high_conc_student_mean,near_2km_high_conc_student_median,lower_concentration_student_mean,lower_concentration_student_median,not_near_high_conc_student_mean,not_near_high_conc_student_median
2020-03-19,0.0,0.0,1.4835621315820707e-05,0.0,0.00023091133004926107,0.00023091133004926107,1.5394088669950738e-05,0.0
2020-03-26,0.0,0.0,1.876571628739069e-05,0.0,0.0,0.0,5.444799164789453e-05,0.0
2020-04-02,0.00013406456986219862,0.0,0.00021891938486137233,0.0,0.0006217549686281423,0.0006217549686281423,0.00038592842440628275,0.0004722414712569581
2020-04-09,0.00047895469622338983,0.0004624063627115509,0.0007334726714228971,0.0007235029150792332,0.0007271170205857523,0.0007271170205857523,0.0006831882234119001,0.0005020100231274758
2020-04-16,0.00032099608955567146,0.00031481189988981584,0.00045564445760909656,0.00047731287162411677,0.0006845296076739677,0.0006845296076739677,0.0005655902791626762,0.00057585717240634
2020-04-23,0.00038571894161252174,0.0003088803088803089,0.0004034029022749575,0.0004388941090030372,0.0007615000510237214,0.0007615000510237214,0.0006602770355135078,0.0005421294796585648
2020-04-30,0.00021000315774403016,0.00023610892491736187,0.0004530120840737433,0.00040199024373134735,0.00041923524718673756,0.00041923524718673756,0.0005285969980059729,0.000558586565430923
2020-05-07,0.00020924182465916925,0.00023166023166023165,0.0003593678572030374,0.00028949515040450544,0.00018832391713747646,0.00018832391713747646,0.0005086748645159694,0.0004312041508613509
2020-05-14,0.0004409939329896586,0.00040966816878328555,0.00029813807598508664,0.0002970784668127334,0.0004962056905364913,0.0004962056905364913,0.00032671899422939937,0.00036257910241674926
2020-05-21,0.0003128192977928061,0.000305413453462625,0.00032416587714989526,0.00035798432552450394,0.0005447845252783885,0.0005447845252783885,0.0004285314855429756,0.00041571167641700924
2020-05-28,0.0002152697257889074,0.00022906009009696876,0.00021940636843990327,0.0002853541110315031,0.0,0.0,0.00023025531146425796,0.000125344697919278
2020-06-04,0.00014890219983980054,0.0,0.00019337608618731086,0.00010384934921074494,0.0,0.0,0.0002280351716301753,0.0
2020-06-11,0.00015927125725280212,0.00022906009009696876,5.69996118928127e-05,0.0,0.0,0.0,0.0001599395761271198,0.0
2020-06-18,8.108498480841364e-05,0.0,0.00020145366527168248,0.0,0.0,0.0,0.00023415293890889313,0.0001056263643405394
2020-06-25,2.0920064433798455e-05,0.0,0.00010719972164237753,0.0,0.0,0.0,0.00018457795000737263,0.0
2020-07-02,0.00011610714120138291,0.0,9.65620854367759e-05,0.0,0.0,0.0,7.946489169584514e-05,0.0
2020-07-09,0.0,0.0,0.00013863490015035915,0.0,0.0,0.0,7.510743752573451e-05,0.0
2020-07-16,3.598224281366104e-05,0.0,9.783570852520398e-05,0.0,0.0,0.0,0.00011443216749196648,0.0
2020-07-23,3.486677405633076e-05,0.0,0.00017231139514619167,0.0,0.0,0.0,0.00011927442925880039,0.0
2020-07-30,0.0002088788818792626,0.00022906009009696876,0.0002490509767576981,0.0,0.0,0.0,0.0003462588973286751,0.00031741542941478784
2020-08-06,7.158373538347126e-05,0.0,0.0003892997267064155,0.000272049944524256,0.0,0.0,0.0003181207698800473,0.0003231348959481854
2020-08-13,0.0004340495883004885,0.0004083299305839118,0.0005682752889594745,0.0007730976284512142,0.0,0.0,0.00029464120973990285,0.0003039686358876227
2020-08-20,0.00034142198735179284,0.00036992509016924073,0.0004473358556464028,0.0004973546469350718,0.0,0.0,0.00034644001967772364,0.0003397152539991042
2020-08-27,0.00021761192036369375,0.0,0.00046061500871966246,0.00045485558596636093,0.0,0.0,0.0003028213208544448,0.00013472247170828093
2020-09-03,0.0005298131469833551,0.00047738393603055255,0.0006636602964698058,0.0007224934088377734,0.00025109855618330194,0.00025109855618330194,0.00036958355612364864,0.00041571167641700924
2020-09-10,0.0008261256713422535,0.000835421888053467,0.0009128314039933038,0.0009536210900739591,0.0003848522167487685,0.0003848522167487685,0.0007210980648320497,0.0006317515346969341
2020-09-17,0.0012251758842915367,0.0013655605626109518,0.00139657256278887,0.0012922527036983448,0.0008526662986774033,0.0008526662986774033,0.0011568601456738525,0.0012024158074596487
2020-09-24,0.003098103310007282,0.002815315315315315,0.0021748936828264965,0.0019932555254477367,0.0007473042467197932,0.0007473042467197932,0.001739096207343843,0.0014571350518521034
2020-10-01,0.012237547985832702,0.005251223296336078,0.0030662394171382195,0.0030486038424676117,0.001446029658697689,0.001446029658697689,0.002391777635988654,0.002060460349264878
2020-10-08,0.007966195678488346,0.005826320170165542,0.004688150332560551,0.004542071502104984,0.0028860678955652656,0.0028860678955652656,0.0036891966802587,0.0034901743920198493
2020-10-15,0.0049171450867835885,0.0052927927927927925,0.004412479962885054,0.004391968144703663,0.0029122465435294192,0.0029122465435294192,0.003919019695874815,0.0034647667320484984
2020-10-22,0.004279059227052856,0.004449503311258278,0.004872639578927411,0.0047023123140342744,0.00476930706694003,0.00476930706694003,0.005385260482498077,0.005616094945777372
2020-10-29,0.0037723244986811737,0.003938417472252059,0.004526320090747468,0.004700268253603755,0.006517227077206622,0.006517227077206622,0.005414830891462867,0.005468515748111392
2020-11-05,0.0031851639959426387,0.0035182119205298015,0.003945269272542409,0.00390956216581956,0.00586108907814051,0.00586108907814051,0.005204127198807063,0.0051352218518652005
