date,high_concentration_student_mean,high_concentration_student_median,near_2km_high_conc_student_mean,near_2km_high_conc_student_median,lower_concentration_student_mean,lower_concentration_student_median,not_near_high_conc_student_mean,not_near_high_conc_student_median
2020-03-19,0.0,0.0,0.00015762872902085103,0.00013226346882990917,0.00035201971310393383,0.00035201971310393383,0.00021118386924103697,0.00027002700270027
2020-03-26,0.0,0.0,0.00026371887740149046,0.0002705692776138987,0.0004400246413799173,0.0004400246413799173,0.0005180119000668491,0.00045004500450045
2020-04-02,0.001021624382768602,0.001021624382768602,0.00010662600434548188,0.0,0.0005280295696559007,0.0005280295696559007,0.0005646588965578782,0.0005306447333510214
2020-04-09,0.00034054146092286734,0.00034054146092286734,0.00021006789516550745,0.00013226346882990917,0.0002640147848279504,0.0002640147848279504,0.0005131462886825979,0.000503119339907426
2020-04-16,0.0,0.0,9.816526183579711e-05,0.0,0.0,0.0,0.00029306316923817006,0.0003125
2020-04-23,0.0,0.0,0.0,0.0,0.0,0.0,7.486018017351527e-05,0.0
2020-04-30,0.0,0.0,0.00018218122375094907,0.000140462590130162,0.00035201971310393383,0.00035201971310393383,0.00019439672944422518,0.0
2020-05-07,0.0,0.0,0.0,0.0,0.0,0.0,2.3948195676513653e-05,0.0
2020-05-14,0.0,0.0,0.0,0.0,0.0,0.0,5.339702144561439e-05,0.0
2020-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-06-18,0.0,0.0,0.0,0.0,0.0,0.0,1.588394133531e-05,0.0
2020-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-02,0.0,0.0,4.4087822943303055e-05,0.0,0.0,0.0,0.0,0.0
2020-07-09,0.0,0.0,0.0,0.0,0.0,0.0,2.1590577871816738e-05,0.0
2020-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-30,0.0,0.0,0.0,0.0,0.0,0.0,1.5380040808374944e-05,0.0
2020-08-06,0.0002554060956921505,0.0002554060956921505,7.34797049055051e-05,0.0,0.00035201971310393383,0.00035201971310393383,2.0707041947290226e-05,0.0
2020-08-13,0.0,0.0,6.672004270082733e-05,0.0,0.0,0.0,3.056422496216036e-05,0.0
2020-08-20,0.0002554060956921505,0.0002554060956921505,9.012906482082341e-05,0.0,0.0,0.0,1.5607198039735925e-05,0.0
2020-08-27,0.0002554060956921505,0.0002554060956921505,0.0,0.0,0.0,0.0,9.116394383940906e-05,0.0
2020-09-03,0.0,0.0,0.0001321122111870285,0.0,0.0,0.0,0.00011189617684955436,0.0
2020-09-10,0.00034054146092286734,0.00034054146092286734,0.00011416287408900457,0.0,0.0,0.0,0.0001756100736510399,0.0
2020-09-17,0.0,0.0,0.00012997715121839697,0.0,0.0,0.0,6.855226023315805e-05,0.0
2020-09-24,0.0,0.0,0.00020649838081064682,0.00013226346882990917,0.0,0.0,0.00024203503148888006,0.0
2020-10-01,0.0,0.0,0.00047574524645455156,0.00043426444498608527,0.0007920443544838511,0.0007920443544838511,0.0004689452802034024,0.0005124450951683749
2020-10-08,0.0009364890175378852,0.0009364890175378852,0.000969034285707542,0.001006111729426671,0.0010560591393118015,0.0010560591393118015,0.0009191411941230137,0.0009375
2020-10-15,0.002043248765537204,0.002043248765537204,0.0008998823635892354,0.0009247886021123569,0.0004400246413799173,0.0004400246413799173,0.0008664031714411981,0.0009000900090009
2020-10-22,0.0007662182870764515,0.0007662182870764515,0.0013002354041482065,0.0013559386045115323,0.0015840887089677022,0.0015840887089677022,0.0015167628602341555,0.0014627430734813285
2020-10-29,0.0013621658436914694,0.0013621658436914694,0.0012803767757377283,0.001402873399009497,0.0006160344979318842,0.0006160344979318842,0.0014909775460251462,0.0015301530153015303
2020-11-05,0.0011067597479993189,0.0011067597479993189,0.0010624371977446066,0.0009744633472040627,0.0014960837806917188,0.0014960837806917188,0.0016458123289379198,0.001591849729385546
